16000,"	0","	0.1524","	71.3","	0.0015988","	126.457"
500,"	0","	0.1524","	55.5","	0.00172668","	125.427"
630,"	0","	0.1524","	55.5","	0.00172668","	122.527"
800,"	0","	0.1524","	55.5","	0.00172668","	120.247"
1000,"	0","	0.1524","	55.5","	0.00172668","	117.087"
1250,"	0","	0.1524","	55.5","	0.00172668","	113.297"
1600,"	0","	0.1524","	55.5","	0.00172668","	120.573"
2000,"	0","	0.1524","	55.5","	0.00172668","	123.583"
2500,"	0","	0.1524","	55.5","	0.00172668","	126.713"
3150,"	0","	0.1524","	55.5","	0.00172668","	128.583"
4000,"	0","	0.1524","	55.5","	0.00172668","	129.953"
5000,"	0","	0.1524","	55.5","	0.00172668","	130.183"
6300,"	0","	0.1524","	55.5","	0.00172668","	129.673"
8000,"	0","	0.1524","	55.5","	0.00172668","	127.763"
10000,"	0","	0.1524","	55.5","	0.00172668","	127.753"
12500,"	0","	0.1524","	55.5","	0.00172668","	127.233"
16000,"	0","	0.1524","	55.5","	0.00172668","	125.203"
500,"	0","	0.1524","	39.6","	0.00193287","	123.303"
630,"	0","	0.1524","	39.6","	0.00193287","	121.903"
800,"	0","	0.1524","	39.6","	0.00193287","	119.253"
1000,"	0","	0.1524","	39.6","	0.00193287","	117.093"
1250,"	0","	0.1524","	39.6","	0.00193287","	112.803"
1600,"	0","	0.1524","	39.6","	0.00193287","	119.513"
2000,"	0","	0.1524","	39.6","	0.00193287","	124.403"
2500,"	0","	0.1524","	39.6","	0.00193287","	127.903"
3150,"	0","	0.1524","	39.6","	0.00193287","	130.033"
4000,"	0","	0.1524","	39.6","	0.00193287","	131.023"
5000,"	0","	0.1524","	39.6","	0.00193287","	131.013"
6300,"	0","	0.1524","	39.6","	0.00193287","	129.633"
8000,"	0","	0.1524","	39.6","	0.00193287","	126.863"
10000,"	0","	0.1524","	39.6","	0.00193287","	125.603"
500,"	0","	0.1524","	31.7","	0.00209405","	125.343"
630,"	0","	0.1524","	31.7","	0.00209405","	123.453"
800,"	0","	0.1524","	31.7","	0.00209405","	121.313"
1000,"	0","	0.1524","	31.7","	0.00209405","	120.553"
1250,"	0","	0.1524","	31.7","	0.00209405","	115.413"
1600,"	0","	0.1524","	31.7","	0.00209405","	121.617"
2000,"	0","	0.1524","	31.7","	0.00209405","	125.997"
2500,"	0","	0.1524","	31.7","	0.00209405","	129.117"
3150,"	0","	0.1524","	31.7","	0.00209405","	130.987"
4000,"	0","	0.1524","	31.7","	0.00209405","	131.467"
5000,"	0","	0.1524","	31.7","	0.00209405","	130.817"
6300,"	0","	0.1524","	31.7","	0.00209405","	128.907"
8000,"	0","	0.1524","	31.7","	0.00209405","	125.867"
630,"	2.7","	0.1524","	71.3","	0.00243851","	124.207"
800,"	2.7","	0.1524","	71.3","	0.00243851","	123.807"
1000,"	2.7","	0.1524","	71.3","	0.00243851","	122.397"
1250,"	2.7","	0.1524","	71.3","	0.00243851","	119.737"
1600,"	2.7","	0.1524","	71.3","	0.00243851","	117.957"
2000,"	2.7","	0.1524","	71.3","	0.00243851","	127.404"
2500,"	2.7","	0.1524","	71.3","	0.00243851","	127.394"
3150,"	2.7","	0.1524","	71.3","	0.00243851","	128.774"
4000,"	2.7","	0.1524","	71.3","	0.00243851","	130.144"
5000,"	2.7","	0.1524","	71.3","	0.00243851","	130.644"
6300,"	2.7","	0.1524","	71.3","	0.00243851","	130.114"
8000,"	2.7","	0.1524","	71.3","	0.00243851","	128.334"
10000,"	2.7","	0.1524","	71.3","	0.00243851","	127.054"
12500,"	2.7","	0.1524","	71.3","	0.00243851","	126.534"
16000,"	2.7","	0.1524","	71.3","	0.00243851","	124.364"
500,"	2.7","	0.1524","	39.6","	0.00294804","	121.944"
630,"	2.7","	0.1524","	39.6","	0.00294804","	120.534"
800,"	2.7","	0.1524","	39.6","	0.00294804","	116.724"
1000,"	2.7","	0.1524","	39.6","	0.00294804","	113.034"
1250,"	2.7","	0.1524","	39.6","	0.00294804","	110.364"
1600,"	2.7","	0.1524","	39.6","	0.00294804","	121.009"
2000,"	2.7","	0.1524","	39.6","	0.00294804","	125.809"
2500,"	2.7","	0.1524","	39.6","	0.00294804","	128.829"
3150,"	2.7","	0.1524","	39.6","	0.00294804","	130.589"
4000,"	2.7","	0.1524","	39.6","	0.00294804","	130.829"
5000,"	2.7","	0.1524","	39.6","	0.00294804","	130.049"
6300,"	2.7","	0.1524","	39.6","	0.00294804","	128.139"
8000,"	2.7","	0.1524","	39.6","	0.00294804","	125.589"
10000,"	2.7","	0.1524","	39.6","	0.00294804","	122.919"
12500,"	2.7","	0.1524","	39.6","	0.00294804","	121.889"
400,"	5.4","	0.1524","	71.3","	0.00401199","	121.499"
500,"	5.4","	0.1524","	71.3","	0.00401199","	119.209"
630,"	5.4","	0.1524","	71.3","	0.00401199","	116.659"
800,"	5.4","	0.1524","	71.3","	0.00401199","	112.589"
1000,"	5.4","	0.1524","	71.3","	0.00401199","	108.649"
1250,"	5.4","	0.1524","	71.3","	0.00401199","	124.121"
1600,"	5.4","	0.1524","	71.3","	0.00401199","	126.291"
2000,"	5.4","	0.1524","	71.3","	0.00401199","	128.971"
2500,"	5.4","	0.1524","	71.3","	0.00401199","	131.281"
3150,"	5.4","	0.1524","	71.3","	0.00401199","	133.201"
4000,"	5.4","	0.1524","	71.3","	0.00401199","	134.111"
5000,"	5.4","	0.1524","	71.3","	0.00401199","	133.241"
6300,"	5.4","	0.1524","	71.3","	0.00401199","	131.111"
400,"	5.4","	0.1524","	55.5","	0.00433288","	127.591"
500,"	5.4","	0.1524","	55.5","	0.00433288","	123.311"
630,"	5.4","	0.1524","	55.5","	0.00433288","	121.431"
800,"	5.4","	0.1524","	55.5","	0.00433288","	120.061"
1000,"	5.4","	0.1524","	55.5","	0.00433288","	116.411"
1250,"	5.4","	0.1524","	55.5","	0.00433288","	126.807"
1600,"	5.4","	0.1524","	55.5","	0.00433288","	129.367"
2000,"	5.4","	0.1524","	55.5","	0.00433288","	131.807"
2500,"	5.4","	0.1524","	55.5","	0.00433288","	133.097"
3150,"	5.4","	0.1524","	55.5","	0.00433288","	132.127"
4000,"	5.4","	0.1524","	55.5","	0.00433288","	130.777"
5000,"	5.4","	0.1524","	55.5","	0.00433288","	130.567"
6300,"	5.4","	0.1524","	55.5","	0.00433288","	128.707"
8000,"	5.4","	0.1524","	55.5","	0.00433288","	124.077"
315,"	5.4","	0.1524","	39.6","	0.00485029","	121.587"
400,"	5.4","	0.1524","	39.6","	0.00485029","	119.737"
500,"	5.4","	0.1524","	39.6","	0.00485029","	118.757"
630,"	5.4","	0.1524","	39.6","	0.00485029","	117.287"
800,"	5.4","	0.1524","	39.6","	0.00485029","	114.927"
1000,"	5.4","	0.1524","	39.6","	0.00485029","	125.347"
1250,"	5.4","	0.1524","	39.6","	0.00485029","	127.637"
1600,"	5.4","	0.1524","	39.6","	0.00485029","	129.937"
2000,"	5.4","	0.1524","	39.6","	0.00485029","	132.357"
2500,"	5.4","	0.1524","	39.6","	0.00485029","	132.757"
3150,"	5.4","	0.1524","	39.6","	0.00485029","	130.507"
4000,"	5.4","	0.1524","	39.6","	0.00485029","	127.117"
5000,"	5.4","	0.1524","	39.6","	0.00485029","	126.267"
6300,"	5.4","	0.1524","	39.6","	0.00485029","	124.647"
315,"	5.4","	0.1524","	31.7","	0.00525474","	120.497"
400,"	5.4","	0.1524","	31.7","	0.00525474","	119.137"
500,"	5.4","	0.1524","	31.7","	0.00525474","	117.137"
630,"	5.4","	0.1524","	31.7","	0.00525474","	117.037"
1000,"	5.4","	0.1524","	31.7","	0.00525474","	125.741"
1250,"	5.4","	0.1524","	31.7","	0.00525474","	127.781"
1600,"	5.4","	0.1524","	31.7","	0.00525474","	129.681"
